,weather,temperature,pressure,humidity,wind_speed,wind_direction,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration,PM25_Concentration
2014/5/9 11:00,1,0.607843137,0.557377049,0.49,0.266666667,13,0.099747475,0.226495726,0.100825509,0.160762943,0.166332665,85
2014/5/9 12:00,1,0.62745098,0.557377049,0.46,0.358333333,13,0.128787879,0.175213675,0.069317537,0.188010899,0.114228457,85
2014/5/9 13:00,1,0.62745098,0.557377049,0.46,0.358333333,13,0.128787879,0.175213675,0.069317537,0.188010899,0.114228457,85
2014/5/9 14:00,1,0.62745098,0.557377049,0.46,0.358333333,13,0.128787879,0.175213675,0.069317537,0.188010899,0.114228457,85
2014/5/9 15:00,1,0.607843137,0.540983607,0.54,0.266666667,13,0.070707071,0.064102564,0.050412754,0.269754768,0.04008016,46
2014/5/9 16:00,1,0.607843137,0.540983607,0.54,0.266666667,13,0.097222222,0.072649573,0.037809566,0.27520436,0.042084168,46
2014/5/9 17:00,1,0.607843137,0.524590164,0.47,0.366666667,13,0.101010101,0.076923077,0.037809566,0.286103542,0.042084168,49
2014/5/9 18:00,2,0.607843137,0.508196721,0.44,0.491666667,1,0.13510101,0.102564103,0.031507972,0.267029973,0.032064128,48
2014/5/9 19:00,2,0.549019608,0.508196721,0.47,0.325,1,0.21969697,0.11965812,0.031507972,0.261580381,0.03006012,38
2014/5/9 20:00,2,0.529411765,0.524590164,0.53,0.341666667,1,0.233585859,0.128205128,0.037809566,0.239782016,0.034068136,41
2014/5/9 21:00,2,0.529411765,0.524590164,0.6,0.433333333,1,0.169191919,0.111111111,0.037809566,0.215258856,0.022044088,47
2014/5/9 22:00,2,0.529411765,0.524590164,0.6,0.433333333,1,0.122474747,0.102564103,0.037809566,0.19346049,0.02004008,35
2014/5/9 23:00,2,0.529411765,0.524590164,0.6,0.433333333,1,0.122474747,0.102564103,0.037809566,0.19346049,0.02004008,35
2014/5/10 0:00,2,0.509803922,0.540983607,0.69,0.183333333,1,0.082070707,0.085470085,0.031507972,0.174386921,0.018036072,32
2014/5/10 1:00,2,0.509803922,0.540983607,0.7,0.191666667,1,0.080808081,0.094017094,0.031507972,0.155313351,0.018036072,31
2014/5/10 2:00,2,0.509803922,0.557377049,0.7,0.125,1,0.085858586,0.111111111,0.037809566,0.133514986,0.016032064,28
2014/5/10 3:00,2,0.509803922,0.557377049,0.7,0.125,14,0.074494949,0.166666667,0.037809566,0.098092643,0.018036072,21
2014/5/10 4:00,2,0.509803922,0.557377049,0.69,0.166666667,14,0.064393939,0.213675214,0.050412754,0.076294278,0.018036072,26
2014/5/10 5:00,2,0.509803922,0.557377049,0.64,0.133333333,14,0.066919192,0.260683761,0.056714349,0.0626703,0.024048096,33
2014/5/10 6:00,2,0.509803922,0.557377049,0.64,0.133333333,1,0.060606061,0.264957265,0.069317537,0.059945504,0.034068136,36
2014/5/10 7:00,2,0.509803922,0.557377049,0.58,0.083333333,1,0.077020202,0.226495726,0.069317537,0.073569482,0.036072144,38
2014/5/10 8:00,3,0.509803922,0.573770492,0.65,0.1,13,0.083333333,0.209401709,0.063015943,0.08719346,0.042084168,34
2014/5/10 9:00,3,0.529411765,0.573770492,0.56,0.216666667,13,0.055555556,0.111111111,0.063015943,0.166212534,0.086172345,38
2014/5/10 10:00,3,0.568627451,0.573770492,0.46,0.25,13,0.055555556,0.072649573,0.056714349,0.215258856,0.070140281,36
2014/5/10 11:00,3,0.568627451,0.573770492,0.45,0.316666667,13,0.051767677,0.072649573,0.050412754,0.237057221,0.054108216,28
2014/5/10 12:00,3,0.568627451,0.573770492,0.45,0.316666667,13,0.108585859,0.081196581,0.037809566,0.228882834,0.048096192,33
2014/5/10 13:00,3,0.588235294,0.573770492,0.47,0.383333333,1,0.125,0.068376068,0.037809566,0.253405995,0.044088176,46
2014/5/10 14:00,3,0.588235294,0.573770492,0.48,0.258333333,1,0.068181818,0.064102564,0.037809566,0.258855586,0.038076152,47
2014/5/10 15:00,3,0.588235294,0.573770492,0.47,0.316666667,1,0.058080808,0.055555556,0.028042095,0.261580381,0.026052104,32
2014/5/10 16:00,3,0.588235294,0.573770492,0.44,0.275,1,0.054292929,0.05982906,0.029113366,0.277929155,0.03006012,17
2014/5/10 17:00,3,0.588235294,0.540983607,0.38,0.25,1,0.054292929,0.226495726,0.041968618,0.19346049,0.118236473,45
2014/5/10 18:00,3,0.588235294,0.540983607,0.38,0.25,13,0.054292929,0.217948718,0.03573004,0.171662125,0.080160321,29
2014/5/10 19:00,3,0.568627451,0.540983607,0.44,0.325,13,0.054292929,0.192307692,0.031697019,0.160762943,0.034068136,33
2014/5/10 20:00,5,0.490196078,0.557377049,0.68,0.25,13,0.125,0.158119658,0.034280673,0.166212534,0.022044088,34
2014/5/10 21:00,5,0.490196078,0.573770492,0.74,0.191666667,1,0.118686869,0.153846154,0.041590522,0.14986376,0.02004008,35
2014/5/10 22:00,5,0.490196078,0.573770492,0.74,0.191666667,1,0.103535354,0.205128205,0.102842019,0.125340599,0.018036072,27
2014/5/10 23:00,5,0.490196078,0.573770492,0.74,0.191666667,14,0.060606061,0.183760684,0.071964207,0.128065395,0.016032064,33
2014/5/11 0:00,5,0.470588235,0.573770492,0.82,0.283333333,14,0.056818182,0.128205128,0.068561346,0.152588556,0.014028056,39
2014/5/11 1:00,5,0.470588235,0.573770492,0.82,0.283333333,14,0.056818182,0.051282051,0.039826076,0.198910082,0.012024048,30
2014/5/11 2:00,4,0.450980392,0.524590164,0.96,0.383333333,14,0.012626263,0.072649573,0.052240217,0.177111717,0.012024048,1
2014/5/11 3:00,4,0.450980392,0.508196721,0.98,0.15,14,0.012626263,0.064102564,0.067427059,0.182561308,0.012024048,29
2014/5/11 4:00,5,0.450980392,0.491803279,0.95,0.158333333,14,0.036616162,0.038461538,0.062070704,0.196185286,0.012024048,26
2014/5/11 5:00,4,0.450980392,0.491803279,0.98,0.3,1,0.036616162,0.042735043,0.064402294,0.19346049,0.01002004,34
2014/5/11 6:00,5,0.450980392,0.475409836,0.99,0.183333333,1,0.036616162,0.025641026,0.065662613,0.21253406,0.01002004,26
2014/5/11 7:00,5,0.431372549,0.459016393,0.99,0.15,1,0.036616162,0.021367521,0.040960363,0.228882834,0.01002004,7
2014/5/11 8:00,5,0.431372549,0.426229508,0.99,0.2,1,0.026515152,0.02991453,0.049845611,0.226158038,0.01002004,9
2014/5/11 9:00,5,0.431372549,0.426229508,0.99,0.216666667,1,0.018939394,0.042735043,0.049971643,0.234332425,0.01002004,9
2014/5/11 10:00,5,0.431372549,0.442622951,0.99,0.2,14,0.018939394,0.047008547,0.04612767,0.237057221,0.01002004,19
2014/5/11 11:00,5,0.431372549,0.426229508,0.99,0.2,14,0.018939394,0.047008547,0.043922112,0.231607629,0.01002004,16
2014/5/11 12:00,5,0.431372549,0.426229508,0.99,0.116666667,14,0.018939394,0.042735043,0.038124646,0.231607629,0.01002004,2
2014/5/11 13:00,5,0.431372549,0.393442623,0.99,0.3,4,0.018939394,0.05982906,0.046820846,0.21253406,0.01002004,17
2014/5/11 14:00,5,0.431372549,0.37704918,0.99,0.175,4,0.018939394,0.05982906,0.058982923,0.198910082,0.01002004,25
2014/5/11 15:00,5,0.431372549,0.37704918,0.99,0.508333333,24,0.018939394,0.051282051,0.056714349,0.21253406,0.01002004,26
2014/5/11 16:00,5,0.431372549,0.37704918,0.99,0.35,24,0.018939394,0.034188034,0.042031634,0.223433243,0.01002004,20
2014/5/11 17:00,5,0.431372549,0.37704918,0.96,0.383333333,24,0.017676768,0.012820513,0.044552272,0.237057221,0.01002004,11
2014/5/11 18:00,5,0.450980392,0.360655738,0.92,0.233333333,24,0.017676768,0.017094017,0.068939442,0.234332425,0.01002004,18
2014/5/11 19:00,0,0.450980392,0.360655738,0.88,0.208333333,24,0.017676768,0.025641026,0.057722604,0.237057221,0.01002004,20
2014/5/11 20:00,0,0.450980392,0.360655738,0.9,0.108333333,2,0.03030303,0.05982906,0.073098494,0.207084469,0.01002004,14
2014/5/11 21:00,5,0.431372549,0.37704918,0.93,0.2,2,0.03030303,0.047008547,0.061755624,0.201634877,0.01002004,27
2014/5/11 22:00,0,0.431372549,0.37704918,0.93,0.2,2,0.03030303,0.02991453,0.057281492,0.198910082,0.01002004,24
2014/5/11 23:00,0,0.431372549,0.360655738,0.96,0.125,2,0.03030303,0.021367521,0.057407524,0.182561308,0.01002004,28
2014/5/12 0:00,0,0.431372549,0.360655738,0.94,0.325,2,0.03030303,0.034188034,0.056525301,0.166212534,0.01002004,31
2014/5/12 1:00,0,0.431372549,0.360655738,0.95,0.141666667,2,0.037878788,0.02991453,0.051168946,0.14986376,0.012024048,30
2014/5/12 2:00,0,0.431372549,0.344262295,0.97,0.133333333,2,0.037878788,0.05982906,0.04845926,0.122615804,0.012024048,31
2014/5/12 3:00,0,0.450980392,0.344262295,0.93,0.125,23,0.046717172,0.064102564,0.054004663,0.108991826,0.014028056,38
2014/5/12 4:00,0,0.450980392,0.344262295,0.93,0.125,23,0.046717172,0.068376068,0.061944672,0.098092643,0.014028056,64
2014/5/12 5:00,0,0.431372549,0.344262295,0.96,0.2,23,0.046717172,0.076923077,0.067868171,0.089918256,0.016032064,42
2014/5/12 6:00,0,0.431372549,0.344262295,0.95,0.266666667,23,0.046717172,0.068376068,0.065725629,0.098092643,0.016032064,53
2014/5/12 7:00,0,0.431372549,0.344262295,0.93,0.158333333,2,0.056818182,0.072649573,0.069380553,0.098092643,0.026052104,44
2014/5/12 8:00,0,0.470588235,0.360655738,0.8,0.25,2,0.080808081,0.076923077,0.068939442,0.10626703,0.046092184,55
2014/5/12 9:00,0,0.549019608,0.37704918,0.65,0.291666667,2,0.09469697,0.068376068,0.058793875,0.128065395,0.064128257,62
2014/5/12 10:00,0,0.62745098,0.37704918,0.51,0.416666667,2,0.071969697,0.047008547,0.069317537,0.237057221,0.03006012,28
2014/5/12 11:00,0,0.68627451,0.393442623,0.42,0.35,2,0.065656566,0.055555556,0.050412754,0.16893733,0.058116232,34
2014/5/12 12:00,0,0.68627451,0.393442623,0.42,0.291666667,2,0.063131313,0.055555556,0.037809566,0.196185286,0.0501002,27
2014/5/12 13:00,0,0.68627451,0.393442623,0.42,0.291666667,23,0.037878788,0.025641026,0.031507972,0.245231608,0.036072144,25
2014/5/12 14:00,0,0.725490196,0.37704918,0.32,0.283333333,23,0.037878788,0.012820513,0.031507972,0.264305177,0.028056112,25
2014/5/12 15:00,0,0.764705882,0.360655738,0.23,0.408333333,23,0.022727273,0.025641026,0.029491461,0.288828338,0.024048096,14
2014/5/12 16:00,0,0.764705882,0.344262295,0.24,0.366666667,23,0.101010101,0.038461538,0.034217657,0.286103542,0.028056112,28
2014/5/12 17:00,0,0.764705882,0.344262295,0.24,0.4,23,0.119949495,0.051282051,0.03976306,0.305177112,0.0501002,34
2014/5/12 18:00,0,0.764705882,0.344262295,0.27,0.441666667,23,0.141414141,0.072649573,0.285714286,0.337874659,0.396793587,34
2014/5/12 19:00,0,0.745098039,0.344262295,0.31,0.291666667,23,0.141414141,0.111111111,0.058604827,0.307901907,0.044088176,47
2014/5/12 20:00,0,0.725490196,0.344262295,0.29,0.35,23,0.141414141,0.158119658,0.076375323,0.27520436,0.0501002,49
2014/5/12 21:00,0,0.725490196,0.344262295,0.31,0.183333333,23,0.167929293,0.128205128,0.062385784,0.242506812,0.044088176,61
2014/5/12 22:00,0,0.647058824,0.360655738,0.46,0.2,23,0.102272727,0.111111111,0.058793875,0.209809264,0.042084168,61
2014/5/12 23:00,0,0.647058824,0.37704918,0.41,0.35,23,0.089646465,0.123931624,0.057029428,0.188010899,0.044088176,53
2014/5/13 0:00,0,0.647058824,0.37704918,0.4,0.208333333,23,0.112373737,0.102564103,0.057722604,0.182561308,0.046092184,60
2014/5/13 1:00,0,0.62745098,0.37704918,0.43,0.233333333,23,0.090909091,0.098290598,0.055075934,0.190735695,0.048096192,54
2014/5/13 2:00,0,0.62745098,0.37704918,0.43,0.233333333,23,0.088383838,0.085470085,0.052555296,0.220708447,0.044088176,45
2014/5/13 3:00,0,0.607843137,0.360655738,0.5,0.158333333,23,0.126262626,0.072649573,0.052933392,0.207084469,0.036072144,47
2014/5/13 4:00,0,0.588235294,0.360655738,0.55,0.158333333,23,0.126262626,0.098290598,0.055264982,0.177111717,0.038076152,43
2014/5/13 5:00,0,0.588235294,0.360655738,0.55,0.158333333,23,0.112373737,0.08974359,0.058919907,0.16893733,0.044088176,53
2014/5/13 6:00,0,0.549019608,0.344262295,0.67,0.191666667,23,0.111111111,0.141025641,0.06011721,0.136239782,0.044088176,54
2014/5/13 7:00,0,0.549019608,0.360655738,0.72,0.216666667,23,0.132575758,0.123931624,0.062196736,0.141689373,0.046092184,49
2014/5/13 8:00,1,0.549019608,0.360655738,0.7,0.3,23,0.141414141,0.128205128,0.069191505,0.160762943,0.066132265,60
2014/5/13 9:00,1,0.568627451,0.360655738,0.69,0.241666667,23,0.137626263,0.136752137,0.080786439,0.185286104,0.098196393,61
2014/5/13 10:00,1,0.607843137,0.344262295,0.63,0.333333333,23,0.164141414,0.136752137,0.081605646,0.21253406,0.100200401,69
2014/5/13 11:00,1,0.725490196,0.344262295,0.42,0.258333333,23,0.164141414,0.136752137,0.086079778,0.25613079,0.116232465,75
2014/5/13 12:00,1,0.725490196,0.344262295,0.42,0.258333333,23,0.140151515,0.123931624,0.082235806,0.29972752,0.118236473,75
2014/5/13 13:00,1,0.745098039,0.327868852,0.37,0.333333333,2,0.14520202,0.102564103,0.076501355,0.351498638,0.110220441,82
2014/5/13 14:00,1,0.764705882,0.31147541,0.36,0.283333333,2,0.14520202,0.085470085,0.07719453,0.411444142,0.106212425,84
2014/5/13 15:00,1,0.784313725,0.31147541,0.33,0.25,24,0.119949495,0.068376068,0.068372298,0.427792916,0.082164329,74
2014/5/13 16:00,1,0.784313725,0.31147541,0.32,0.275,24,0.125,0.068376068,0.069317537,0.239782016,0.080160321,72
2014/5/13 17:00,1,0.784313725,0.295081967,0.33,0.166666667,14,0.14520202,0.081196581,0.069443569,0.455040872,0.078156313,63
2014/5/13 18:00,1,0.784313725,0.295081967,0.34,0.091666667,4,0.164141414,0.102564103,0.068309282,0.435967302,0.064128257,69
2014/5/13 19:00,1,0.764705882,0.295081967,0.34,0.116666667,4,0.189393939,0.145299145,0.073098494,0.359673025,0.056112224,75
2014/5/13 20:00,1,0.764705882,0.295081967,0.34,0.116666667,3,0.196969697,0.14957265,0.074295797,0.269754768,0.052104208,105
2014/5/13 21:00,1,0.725490196,0.31147541,0.5,0.083333333,23,0.161616162,0.132478632,0.069695633,0.228882834,0.04008016,62
2014/5/13 22:00,1,0.666666667,0.327868852,0.67,0.125,2,0.172979798,0.153846154,0.068246266,0.174386921,0.036072144,74
2014/5/13 23:00,1,0.647058824,0.344262295,0.5,0.191666667,24,0.174242424,0.145299145,0.071397063,0.128065395,0.028056112,75
2014/5/14 0:00,1,0.647058824,0.344262295,0.5,0.191666667,24,0.131313131,0.153846154,0.053500536,0.141689373,0.04008016,85
2014/5/14 1:00,1,0.666666667,0.360655738,0.23,0.208333333,4,0.058080808,0.102564103,0.041716554,0.163487738,0.022044088,47
2014/5/14 2:00,1,0.647058824,0.360655738,0.18,0.191666667,4,0.059343434,0.047008547,0.038439725,0.201634877,0.016032064,44
2014/5/14 3:00,1,0.62745098,0.360655738,0.17,0.183333333,24,0.102272727,0.038461538,0.038439725,0.196185286,0.016032064,36
2014/5/14 4:00,1,0.607843137,0.37704918,0.19,0.191666667,4,0.154040404,0.051282051,0.03976306,0.182561308,0.02004008,39
2014/5/14 5:00,1,0.588235294,0.37704918,0.19,0.283333333,4,0.15530303,0.05982906,0.039637028,0.16893733,0.016032064,36
2014/5/14 6:00,1,0.549019608,0.393442623,0.25,0.225,24,0.150252525,0.081196581,0.040267188,0.14986376,0.018036072,33
2014/5/14 7:00,1,0.549019608,0.393442623,0.25,0.225,24,0.088383838,0.076923077,0.041401475,0.144414169,0.018036072,21
2014/5/14 8:00,0,0.588235294,0.426229508,0.25,0.5,24,0.085858586,0.047008547,0.04177957,0.158038147,0.016032064,24
2014/5/14 9:00,0,0.588235294,0.426229508,0.25,0.5,24,0.073232323,0.038461538,0.041842586,0.16893733,0.016032064,25
2014/5/14 10:00,0,0.588235294,0.426229508,0.24,0.416666667,24,0.071969697,0.047008547,0.069317537,0.237057221,0.03006012,28
2014/5/14 11:00,0,0.62745098,0.426229508,0.22,0.475,4,0.060606061,0.025641026,0.037809566,0.201634877,0.016032064,12
2014/5/14 12:00,0,0.62745098,0.426229508,0.23,0.666666667,24,0.041666667,0.034188034,0.037809566,0.217983651,0.018036072,12
2014/5/14 13:00,0,0.62745098,0.426229508,0.22,0.45,24,0.053030303,0.042735043,0.050412754,0.220708447,0.02004008,18
2014/5/14 14:00,0,0.647058824,0.426229508,0.21,0.45,24,0.053030303,0.051282051,0.050412754,0.231607629,0.022044088,22
2014/5/14 15:00,0,0.647058824,0.426229508,0.21,0.45,24,0.063131313,0.038461538,0.050412754,0.242506812,0.022044088,22
2014/5/14 16:00,0,0.62745098,0.409836066,0.18,0.416666667,24,0.069444444,0.034188034,0.050412754,0.234332425,0.02004008,20
2014/5/14 17:00,0,0.62745098,0.409836066,0.18,0.416666667,24,0.044191919,0.085470085,0.056714349,0.239782016,0.022044088,24
2014/5/14 18:00,0,0.62745098,0.409836066,0.18,0.416666667,24,0.044191919,0.085470085,0.056714349,0.239782016,0.022044088,24
2014/5/14 19:00,1,0.62745098,0.393442623,0.2,0.091666667,24,0.045454545,0.051282051,0.060495305,0.226158038,0.022044088,15
2014/5/14 20:00,0,0.62745098,0.393442623,0.2,0.083333333,24,0.08459596,0.08974359,0.060054194,0.188010899,0.024048096,21
2014/5/14 21:00,0,0.62745098,0.393442623,0.2,0.083333333,23,0.061868687,0.158119658,0.057659588,0.122615804,0.024048096,28
2014/5/14 22:00,0,0.509803922,0.409836066,0.39,0.066666667,23,0.183080808,0.179487179,0.064969437,0.119891008,0.052104208,36
2014/5/14 23:00,0,0.490196078,0.409836066,0.4,0.05,2,0.183080808,0.179487179,0.060495305,0.100817439,0.042084168,80
2014/5/15 0:00,0,0.490196078,0.409836066,0.4,0.05,23,0.183080808,0.158119658,0.055264982,0.117166213,0.064128257,66
2014/5/15 1:00,0,0.470588235,0.409836066,0.4,0.083333333,23,0.183080808,0.192307692,0.067679123,0.095367847,0.070140281,64
2014/5/15 2:00,0,0.470588235,0.37704918,0.42,0.058333333,23,0.137626263,0.145299145,0.070136745,0.103542234,0.064128257,82
2014/5/15 3:00,0,0.490196078,0.360655738,0.4,0.083333333,23,0.137626263,0.192307692,0.069569601,0.084468665,0.086172345,65
2014/5/15 4:00,0,0.490196078,0.360655738,0.4,0.083333333,23,0.130050505,0.324786325,0.084315332,0.029972752,0.120240481,65
2014/5/15 5:00,0,0.490196078,0.360655738,0.4,0.083333333,23,0.164141414,0.346153846,0.098241855,0.019073569,0.106212425,74
2014/5/15 6:00,0,0.490196078,0.360655738,0.4,0.083333333,2,0.196969697,0.316239316,0.102905035,0.024523161,0.094188377,75
2014/5/15 7:00,0,0.490196078,0.360655738,0.4,0.083333333,2,0.157828283,0.286324786,0.101707732,0.038147139,0.120240481,73
2014/5/15 8:00,0,0.490196078,0.360655738,0.4,0.083333333,24,0.140151515,0.256410256,0.108072342,0.059945504,0.130260521,68
2014/5/15 9:00,0,0.509803922,0.360655738,0.49,0.108333333,24,0.151515152,0.252136752,0.113428697,0.070844687,0.130260521,79
2014/5/15 10:00,0,0.509803922,0.360655738,0.49,0.108333333,24,0.185606061,0.247863248,0.113428697,0.095367847,0.122244489,102
2014/5/15 11:00,0,0.666666667,0.360655738,0.32,0.133333333,24,0.200757576,0.256410256,0.119730292,0.141689373,0.132264529,95
2014/5/15 12:00,0,0.666666667,0.360655738,0.32,0.133333333,14,0.222222222,0.239316239,0.157539858,0.163487738,0.124248497,154
2014/5/15 13:00,0,0.705882353,0.344262295,0.23,0.133333333,23,0.238636364,0.183760684,0.13233348,0.204359673,0.086172345,98
2014/5/15 14:00,0,0.705882353,0.344262295,0.23,0.133333333,23,0.318181818,0.162393162,0.126031886,0.242506812,0.080160321,121
2014/5/15 15:00,0,0.784313725,0.327868852,0.12,0.291666667,23,0.296717172,0.141025641,0.100825509,0.288828338,0.078156313,212
2014/5/15 16:00,0,0.784313725,0.31147541,0.09,0.158333333,23,0.281565657,0.11965812,0.08822232,0.307901907,0.070140281,115
2014/5/15 17:00,0,0.803921569,0.295081967,0.11,0.408333333,3,0.295454545,0.106837607,0.081920726,0.316076294,0.062124248,96
2014/5/15 18:00,1,0.784313725,0.295081967,0.14,0.325,3,0.424242424,0.200854701,0.075619132,0.25613079,0.056112224,144
2014/5/15 19:00,1,0.764705882,0.295081967,0.17,0.2,23,0.151515152,0.200854701,0.077005482,0.226158038,0.054108216,93
2014/5/15 20:00,1,0.764705882,0.295081967,0.17,0.2,23,0.265151515,0.320512821,0.082613901,0.138964578,0.0501002,93
2014/5/15 21:00,1,0.666666667,0.31147541,0.38,0.2,3,0.247474747,0.205128205,0.142100952,0.188010899,0.110220441,82
2014/5/15 22:00,1,0.666666667,0.31147541,0.38,0.2,13,0.233585859,0.162393162,0.153443821,0.209809264,0.120240481,90
2014/5/15 23:00,1,0.666666667,0.31147541,0.38,0.2,0,0.224747475,0.170940171,0.156405571,0.188010899,0.112224449,98
2014/5/16 0:00,1,0.666666667,0.31147541,0.38,0.2,23,0.217171717,0.141025641,0.085764698,0.163487738,0.064128257,90
2014/5/16 1:00,1,0.666666667,0.31147541,0.38,0.2,3,0.277777778,0.098290598,0.06818325,0.171662125,0.044088176,67
2014/5/16 2:00,1,0.607843137,0.344262295,0.46,0.175,3,0.176767677,0.085470085,0.061314513,0.179836512,0.0501002,49
2014/5/16 3:00,1,0.607843137,0.344262295,0.44,0.108333333,3,0.147727273,0.123931624,0.065473565,0.141689373,0.062124248,68
2014/5/16 4:00,1,0.607843137,0.344262295,0.44,0.108333333,4,0.193181818,0.166666667,0.072594366,0.108991826,0.06012024,68
2014/5/16 5:00,1,0.62745098,0.344262295,0.44,0.208333333,23,0.26010101,0.132478632,0.06881341,0.103542234,0.04008016,89
2014/5/16 6:00,1,0.62745098,0.344262295,0.44,0.208333333,4,0.174242424,0.166666667,0.072027223,0.08719346,0.054108216,70
2014/5/16 7:00,1,0.62745098,0.344262295,0.44,0.208333333,14,0.210858586,0.196581197,0.079148024,0.059945504,0.058116232,85
2014/5/16 8:00,0,0.529411765,0.37704918,0,0.208333333,14,0.313131313,0.277777778,0.088159304,0.065395095,0.112224449,125
2014/5/16 9:00,0,0.607843137,0.409836066,0.58,0.1,14,0.266414141,0.311965812,0.213182935,0.10626703,0.126252505,163
2014/5/16 10:00,0,0.607843137,0.409836066,0.58,0.1,14,0.262626263,0.269230769,0.220555801,0.138964578,0.134268537,161
2014/5/16 11:00,0,0.666666667,0.442622951,0.34,0.4,14,0.179292929,0.290598291,0.260381877,0.220708447,0.172344689,110
2014/5/16 12:00,0,0.666666667,0.442622951,0.34,0.4,14,0.215909091,0.196581197,0.188984813,0.239782016,0.585170341,108
2014/5/16 13:00,0,0.725490196,0.442622951,0.28,0.408333333,14,0.25,0.222222222,0.212300712,0.291553134,0.138276553,111
